,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
61,61,8.014717712,197.0,24877.0,400,0.1,190
62,62,8.142367017,197.0,25278.0,400,0.1,190
63,63,8.271866641,197.0,25679.0,400,0.1,190
64,64,8.400794734,197.0,26080.0,400,0.1,190
65,65,8.527931205,197.0,26481.0,400,0.1,190
66,66,8.657487466,197.0,26882.0,400,0.1,190
67,67,8.78528153,197.0,27283.0,400,0.1,190
68,68,8.912884962,197.0,27684.0,400,0.1,190
69,69,9.038317739,197.0,28085.0,400,0.1,190
70,70,9.164237870000001,197.0,28486.0,400,0.1,190
71,71,9.294138425,197.0,28887.0,400,0.1,190
72,72,9.42213546,197.0,29288.0,400,0.1,190
73,73,9.549076946,197.0,29689.0,400,0.1,190
74,74,9.676886735,197.0,30090.0,400,0.1,190
75,75,9.803223136,197.0,30491.0,400,0.1,190
76,76,9.931055876,197.0,30892.0,400,0.1,190
77,77,10.058593371,197.0,31293.0,400,0.1,190
78,78,10.1848609,197.0,31694.0,400,0.1,190
79,79,10.312838149,197.0,32095.0,400,0.1,190
80,80,10.439523236,197.0,32496.0,400,0.1,190
81,81,10.57209359,197.0,32897.0,400,0.1,190
82,82,10.702293493,197.0,33298.0,400,0.1,190
83,83,10.832467934,197.0,33699.0,400,0.1,190
84,84,10.959244727,197.0,34100.0,400,0.1,190
85,85,11.087271965,197.0,34501.0,400,0.1,190
86,86,11.213356039,197.0,34902.0,400,0.1,190
87,87,11.344689428,197.0,35303.0,400,0.1,190
88,88,11.47549081,197.0,35704.0,400,0.1,190
89,89,11.603486307,197.0,36105.0,400,0.1,190
90,90,11.730772885,197.0,36506.0,400,0.1,190
91,91,11.864249192,197.0,36907.0,400,0.1,190
92,92,11.991812302,197.0,37308.0,400,0.1,190
93,93,12.11943966,197.0,37709.0,400,0.1,190
94,94,12.247298594,197.0,38110.0,400,0.1,190
95,95,12.375694303,197.0,38511.0,400,0.1,190
96,96,12.503042692,197.0,38912.0,400,0.1,190
97,97,12.62984911,197.0,39313.0,400,0.1,190
98,98,12.756573551,197.0,39714.0,400,0.1,190
99,99,12.883574546,197.0,40115.0,400,0.1,190
100,100,13.009703944,197.0,40516.0,400,0.1,190
101,101,13.142130733,197.0,40917.0,400,0.1,190
102,102,13.268987327,197.0,41318.0,400,0.1,190
103,103,13.396062742,197.0,41719.0,400,0.1,190
104,104,13.523792498,197.0,42120.0,400,0.1,190
105,105,13.64919757,197.0,42521.0,400,0.1,190
106,106,13.775653246,197.0,42922.0,400,0.1,190
107,107,13.902711752,197.0,43323.0,400,0.1,190
108,108,14.029199123,197.0,43724.0,400,0.1,190
109,109,14.156681174000001,197.0,44125.0,400,0.1,190
110,110,14.283828917,197.0,44526.0,400,0.1,190
111,111,14.417094821000001,197.0,44927.0,400,0.1,190
112,112,14.543441290999999,197.0,45328.0,400,0.1,190
113,113,14.668639894,197.0,45729.0,400,0.1,190
114,114,14.796679436,197.0,46130.0,400,0.1,190
115,115,14.926968614000002,197.0,46531.0,400,0.1,190
116,116,15.054048609,197.0,46932.0,400,0.1,190
117,117,15.181067389,197.0,47333.0,400,0.1,190
118,118,15.308001538000001,197.0,47734.0,400,0.1,190
119,119,15.43502405,197.0,48135.0,400,0.1,190
120,120,15.5634261,197.0,48536.0,400,0.1,190
121,121,15.694715834999998,197.0,48937.0,400,0.1,190
122,122,15.823649152,197.0,49338.0,400,0.1,190
123,123,15.950684865000001,197.0,49739.0,400,0.1,190
124,124,16.077581795999997,197.0,50140.0,400,0.1,190
125,125,16.204971655999998,197.0,50541.0,400,0.1,190
126,126,16.333089002,197.0,50942.0,400,0.1,190
127,127,16.459428715,197.0,51343.0,400,0.1,190
128,128,16.589075338,197.0,51744.0,400,0.1,190
129,129,16.719597573999998,197.0,52145.0,400,0.1,190
130,130,16.849183326000002,197.0,52546.0,400,0.1,190
131,131,16.982593577000003,197.0,52947.0,400,0.1,190
132,132,17.110178726,197.0,53348.0,400,0.1,190
133,133,17.236584489000002,197.0,53749.0,400,0.1,190
134,134,17.363961793999998,197.0,54150.0,400,0.1,190
135,135,17.4901463,197.0,54551.0,400,0.1,190
136,136,17.617367569000002,197.0,54952.0,400,0.1,190
137,137,17.742625013999998,197.0,55353.0,400,0.1,190
138,138,17.869904865000002,197.0,55754.0,400,0.1,190
139,139,17.997317817000003,197.0,56155.0,400,0.1,190
140,140,18.124260716000002,197.0,56556.0,400,0.1,190
141,141,18.256011321000003,197.0,56957.0,400,0.1,190
142,142,18.384160966000003,197.0,57358.0,400,0.1,190
143,143,18.512250232,197.0,57759.0,400,0.1,190
144,144,18.639540654999998,197.0,58160.0,400,0.1,190
145,145,18.765703576,197.0,58561.0,400,0.1,190
146,146,18.894779573,197.0,58962.0,400,0.1,190
147,147,19.021681242,197.0,59363.0,400,0.1,190
148,148,19.147250591000002,197.0,59764.0,400,0.1,190
149,149,19.275013619,197.0,60165.0,400,0.1,190
150,150,19.402661164999998,197.0,60566.0,400,0.1,190
151,151,19.53424888,197.0,60967.0,400,0.1,190
152,152,19.660930154,197.0,61368.0,400,0.1,190
153,153,19.787771921999997,197.0,61769.0,400,0.1,190
154,154,19.915511848999998,197.0,62170.0,400,0.1,190
155,155,20.042109027000002,197.0,62571.0,400,0.1,190
156,156,20.169356489000002,197.0,62972.0,400,0.1,190
157,157,20.296814759,197.0,63373.0,400,0.1,190
158,158,20.425559999,197.0,63774.0,400,0.1,190
159,159,20.554600438999998,197.0,64175.0,400,0.1,190
160,160,20.681104204,197.0,64576.0,400,0.1,190
161,161,20.812683162,197.0,64977.0,400,0.1,190
162,162,20.939413608000002,197.0,65378.0,400,0.1,190
163,163,21.067240538999997,197.0,65779.0,400,0.1,190
164,164,21.194439969999998,197.0,66180.0,400,0.1,190
165,165,21.325176257000003,197.0,66581.0,400,0.1,190
166,166,21.455768370999998,197.0,66982.0,400,0.1,190
167,167,21.586013365,197.0,67383.0,400,0.1,190
168,168,21.716973234,197.0,67784.0,400,0.1,190
169,0,0.11403434000000012,280.0,800.0,800,0.1,190
170,1,0.24551832900000004,242.0,1602.0,800,0.1,190
171,2,0.37481213700000016,234.0,2404.0,800,0.1,190
172,3,0.5019409320000001,234.0,3205.0,800,0.1,190
173,4,0.629243829,234.0,4006.0,800,0.1,190
174,5,0.756734411,234.0,4807.0,800,0.1,190
175,6,0.885714036,234.0,5608.0,800,0.1,190
176,7,1.012655819,230.0,6410.0,800,0.1,190
177,8,1.1398427359999999,230.0,7211.0,800,0.1,190
178,9,1.2655144489999999,230.0,8012.0,800,0.1,190
179,10,1.393489781,230.0,8813.0,800,0.1,190
180,11,1.525161329,227.0,9615.0,800,0.1,190
181,12,1.654112053,227.0,10416.0,800,0.1,190
182,13,1.782715295,227.0,11217.0,800,0.1,190
183,14,1.912888073,227.0,12018.0,800,0.1,190
184,15,2.043749992,226.0,12820.0,800,0.1,190
185,16,2.1761885960000003,226.0,13621.0,800,0.1,190
186,17,2.307699269,226.0,14422.0,800,0.1,190
187,18,2.441682293,224.0,15224.0,800,0.1,190
188,19,2.574794205,224.0,16025.0,800,0.1,190
189,20,2.7082058250000003,224.0,16826.0,800,0.1,190
190,21,2.845415354,222.0,17628.0,800,0.1,190
191,22,2.974089761,222.0,18429.0,800,0.1,190
192,23,3.103486212,222.0,19230.0,800,0.1,190
193,24,3.230930463,211.0,20032.0,800,0.1,190
194,25,3.360431343,211.0,20833.0,800,0.1,190
195,26,3.489187536,211.0,21634.0,800,0.1,190
196,27,3.618479946,211.0,22435.0,800,0.1,190
197,28,3.74678311,211.0,23236.0,800,0.1,190
198,29,3.87674272,211.0,24037.0,800,0.1,190
199,30,4.0062363020000005,211.0,24838.0,800,0.1,190
200,31,4.138875296,207.0,25640.0,800,0.1,190
201,32,4.267728211,206.0,26442.0,800,0.1,190
202,33,4.396911395,206.0,27243.0,800,0.1,190
203,34,4.525548555,206.0,28044.0,800,0.1,190
204,35,4.655833829,205.0,28846.0,800,0.1,190
205,36,4.786230954,205.0,29647.0,800,0.1,190
206,37,4.917953338,198.0,30449.0,800,0.1,190
207,38,5.046500681,198.0,31250.0,800,0.1,190
208,39,5.173978326,198.0,32051.0,800,0.1,190
209,40,5.305651976,198.0,32852.0,800,0.1,190
210,41,5.438099623,198.0,33653.0,800,0.1,190
211,42,5.567734701,198.0,34454.0,800,0.1,190
212,43,5.696831278,198.0,35255.0,800,0.1,190
213,44,5.824475317,198.0,36056.0,800,0.1,190
214,45,5.953086359,197.0,36858.0,800,0.1,190
215,46,6.080764756,197.0,37659.0,800,0.1,190
216,47,6.206190683,197.0,38460.0,800,0.1,190
217,48,6.336702741,197.0,39261.0,800,0.1,190
218,49,6.466682618,197.0,40062.0,800,0.1,190
219,50,6.596421487000001,197.0,40863.0,800,0.1,190
220,51,6.727276401999999,197.0,41664.0,800,0.1,190
221,52,6.856661859000001,197.0,42465.0,800,0.1,190
222,53,6.985227525000001,197.0,43266.0,800,0.1,190
223,54,7.113776367,197.0,44067.0,800,0.1,190
224,55,7.242209698,197.0,44868.0,800,0.1,190
225,56,7.371200644,197.0,45669.0,800,0.1,190
226,57,7.500830023000001,197.0,46470.0,800,0.1,190
227,58,7.629852351,197.0,47271.0,800,0.1,190
228,59,7.7569841020000005,197.0,48072.0,800,0.1,190
229,60,7.884723967999999,197.0,48873.0,800,0.1,190
230,61,8.014717712,197.0,49674.0,800,0.1,190
231,62,8.142367017,197.0,50475.0,800,0.1,190
232,63,8.271866641,197.0,51276.0,800,0.1,190
233,64,8.400794734,197.0,52077.0,800,0.1,190
234,65,8.527931205,197.0,52878.0,800,0.1,190
235,66,8.657487466,197.0,53679.0,800,0.1,190
236,67,8.78528153,197.0,54480.0,800,0.1,190
237,68,8.912884962,197.0,55281.0,800,0.1,190
238,69,9.038317739,197.0,56082.0,800,0.1,190
239,70,9.164237870000001,197.0,56883.0,800,0.1,190
240,71,9.294138425,197.0,57684.0,800,0.1,190
241,72,9.42213546,197.0,58485.0,800,0.1,190
242,73,9.549076946,197.0,59286.0,800,0.1,190
243,74,9.676886735,197.0,60087.0,800,0.1,190
244,75,9.803223136,197.0,60888.0,800,0.1,190
245,76,9.931055876,197.0,61689.0,800,0.1,190
246,77,10.058593371,197.0,62490.0,800,0.1,190
247,78,10.1848609,197.0,63291.0,800,0.1,190
248,79,10.312838149,197.0,64092.0,800,0.1,190
249,80,10.439523236,197.0,64893.0,800,0.1,190
250,81,10.57209359,197.0,65694.0,800,0.1,190
251,82,10.702293493,197.0,66495.0,800,0.1,190
252,83,10.832467934,197.0,67296.0,800,0.1,190
253,84,10.959244727,197.0,68097.0,800,0.1,190
254,85,11.087271965,197.0,68898.0,800,0.1,190
255,86,11.213356039,197.0,69699.0,800,0.1,190
256,87,11.344689428,197.0,70500.0,800,0.1,190
257,88,11.47549081,197.0,71301.0,800,0.1,190
258,89,11.603486307,197.0,72102.0,800,0.1,190
259,90,11.730772885,197.0,72903.0,800,0.1,190
260,91,11.864249192,197.0,73704.0,800,0.1,190
261,92,11.991812302,197.0,74505.0,800,0.1,190
262,93,12.11943966,197.0,75306.0,800,0.1,190
263,94,12.247298594,197.0,76107.0,800,0.1,190
264,95,12.375694303,197.0,76908.0,800,0.1,190
265,96,12.503042692,197.0,77709.0,800,0.1,190
266,97,12.62984911,197.0,78510.0,800,0.1,190
267,98,12.756573551,197.0,79311.0,800,0.1,190
268,99,12.883574546,197.0,80112.0,800,0.1,190
269,100,13.009703944,197.0,80913.0,800,0.1,190
270,101,13.142130733,197.0,81714.0,800,0.1,190
271,102,13.268987327,197.0,82515.0,800,0.1,190
272,103,13.396062742,197.0,83316.0,800,0.1,190
273,104,13.523792498,197.0,84117.0,800,0.1,190
274,105,13.64919757,197.0,84918.0,800,0.1,190
275,106,13.775653246,197.0,85719.0,800,0.1,190
276,107,13.902711752,197.0,86520.0,800,0.1,190
277,108,14.029199123,197.0,87321.0,800,0.1,190
278,109,14.156681174000001,197.0,88122.0,800,0.1,190
279,110,14.283828917,197.0,88923.0,800,0.1,190
280,111,14.417094821000001,197.0,89724.0,800,0.1,190
281,112,14.543441290999999,197.0,90525.0,800,0.1,190
282,113,14.668639894,197.0,91326.0,800,0.1,190
283,114,14.796679436,197.0,92127.0,800,0.1,190
284,115,14.926968614000002,197.0,92928.0,800,0.1,190
285,116,15.054048609,197.0,93729.0,800,0.1,190
286,117,15.181067389,197.0,94530.0,800,0.1,190
287,118,15.308001538000001,197.0,95331.0,800,0.1,190
288,119,15.43502405,197.0,96132.0,800,0.1,190
289,120,15.5634261,197.0,96933.0,800,0.1,190
290,121,15.694715834999998,197.0,97734.0,800,0.1,190
291,122,15.823649152,197.0,98535.0,800,0.1,190
292,123,15.950684865000001,197.0,99336.0,800,0.1,190
293,124,16.077581795999997,197.0,100137.0,800,0.1,190
294,125,16.204971655999998,197.0,100938.0,800,0.1,190
295,126,16.333089002,197.0,101739.0,800,0.1,190
296,127,16.459428715,197.0,102540.0,800,0.1,190
297,128,16.589075338,197.0,103341.0,800,0.1,190
298,129,16.719597573999998,197.0,104142.0,800,0.1,190
299,130,16.849183326000002,197.0,104943.0,800,0.1,190
300,131,16.982593577000003,197.0,105744.0,800,0.1,190
301,132,17.110178726,197.0,106545.0,800,0.1,190
302,133,17.236584489000002,197.0,107346.0,800,0.1,190
303,134,17.363961793999998,197.0,108147.0,800,0.1,190
304,135,17.4901463,197.0,108948.0,800,0.1,190
305,136,17.617367569000002,197.0,109749.0,800,0.1,190
306,137,17.742625013999998,197.0,110550.0,800,0.1,190
307,138,17.869904865000002,197.0,111351.0,800,0.1,190
308,139,17.997317817000003,197.0,112152.0,800,0.1,190
309,140,18.124260716000002,197.0,112953.0,800,0.1,190
310,141,18.256011321000003,197.0,113754.0,800,0.1,190
311,142,18.384160966000003,197.0,114555.0,800,0.1,190
312,143,18.512250232,197.0,115356.0,800,0.1,190
313,144,18.639540654999998,197.0,116157.0,800,0.1,190
314,145,18.765703576,197.0,116958.0,800,0.1,190
315,146,18.894779573,197.0,117759.0,800,0.1,190
316,147,19.021681242,197.0,118560.0,800,0.1,190
317,148,19.147250591000002,197.0,119361.0,800,0.1,190
318,149,19.275013619,197.0,120162.0,800,0.1,190
319,150,19.402661164999998,197.0,120963.0,800,0.1,190
320,151,19.53424888,197.0,121764.0,800,0.1,190
321,152,19.660930154,197.0,122565.0,800,0.1,190
322,153,19.787771921999997,197.0,123366.0,800,0.1,190
323,154,19.915511848999998,197.0,124167.0,800,0.1,190
324,155,20.042109027000002,197.0,124968.0,800,0.1,190
325,156,20.169356489000002,197.0,125769.0,800,0.1,190
326,157,20.296814759,197.0,126570.0,800,0.1,190
327,158,20.425559999,197.0,127371.0,800,0.1,190
328,159,20.554600438999998,197.0,128172.0,800,0.1,190
329,160,20.681104204,197.0,128973.0,800,0.1,190
330,161,20.812683162,197.0,129774.0,800,0.1,190
331,162,20.939413608000002,197.0,130575.0,800,0.1,190
332,163,21.067240538999997,197.0,131376.0,800,0.1,190
333,164,21.194439969999998,197.0,132177.0,800,0.1,190
334,165,21.325176257000003,197.0,132978.0,800,0.1,190
335,0,0.11403434000000012,280.0,1600.0,1600,0.1,190
336,1,0.24551832900000004,240.0,3202.0,1600,0.1,190
337,2,0.37481213700000016,240.0,4803.0,1600,0.1,190
338,3,0.5019409320000001,234.0,6405.0,1600,0.1,190
339,4,0.629243829,228.0,8007.0,1600,0.1,190
340,5,0.756734411,228.0,9608.0,1600,0.1,190
341,6,0.885714036,228.0,11209.0,1600,0.1,190
342,7,1.012655819,228.0,12810.0,1600,0.1,190
343,8,1.1398427359999999,228.0,14411.0,1600,0.1,190
344,9,1.2655144489999999,228.0,16012.0,1600,0.1,190
345,10,1.393489781,228.0,17613.0,1600,0.1,190
346,11,1.525161329,228.0,19214.0,1600,0.1,190
347,12,1.654112053,228.0,20815.0,1600,0.1,190
348,13,1.782715295,228.0,22416.0,1600,0.1,190
349,14,1.912888073,228.0,24017.0,1600,0.1,190
350,15,2.043749992,228.0,25618.0,1600,0.1,190
351,16,2.1761885960000003,228.0,27219.0,1600,0.1,190
352,17,2.307699269,226.0,28821.0,1600,0.1,190
353,18,2.441682293,226.0,30422.0,1600,0.1,190
354,19,2.574794205,226.0,32023.0,1600,0.1,190
355,20,2.7082058250000003,226.0,33624.0,1600,0.1,190
356,21,2.845415354,226.0,35225.0,1600,0.1,190
357,22,2.974089761,226.0,36826.0,1600,0.1,190
358,23,3.103486212,226.0,38427.0,1600,0.1,190
359,24,3.230930463,225.0,40029.0,1600,0.1,190
360,25,3.360431343,218.0,41631.0,1600,0.1,190
361,26,3.489187536,218.0,43232.0,1600,0.1,190
362,27,3.618479946,218.0,44833.0,1600,0.1,190
363,28,3.74678311,218.0,46434.0,1600,0.1,190
364,29,3.87674272,218.0,48035.0,1600,0.1,190
365,30,4.0062363020000005,218.0,49636.0,1600,0.1,190
366,31,4.138875296,218.0,51237.0,1600,0.1,190
367,32,4.267728211,218.0,52838.0,1600,0.1,190
368,33,4.396911395,218.0,54439.0,1600,0.1,190
369,34,4.525548555,216.0,56041.0,1600,0.1,190
370,35,4.655833829,216.0,57642.0,1600,0.1,190
371,36,4.786230954,216.0,59243.0,1600,0.1,190
372,37,4.917953338,216.0,60844.0,1600,0.1,190
373,38,5.046500681,215.0,62446.0,1600,0.1,190
374,39,5.173978326,215.0,64047.0,1600,0.1,190
375,40,5.305651976,209.0,65649.0,1600,0.1,190
376,41,5.438099623,209.0,67250.0,1600,0.1,190
377,42,5.567734701,208.0,68852.0,1600,0.1,190
378,43,5.696831278,208.0,70453.0,1600,0.1,190
379,44,5.824475317,208.0,72054.0,1600,0.1,190
380,45,5.953086359,206.0,73656.0,1600,0.1,190
381,46,6.080764756,204.0,75258.0,1600,0.1,190
382,47,6.206190683,204.0,76859.0,1600,0.1,190
383,48,6.336702741,204.0,78460.0,1600,0.1,190
384,49,6.466682618,203.0,80062.0,1600,0.1,190
385,50,6.596421487000001,203.0,81663.0,1600,0.1,190
386,51,6.727276401999999,203.0,83264.0,1600,0.1,190
387,52,6.856661859000001,203.0,84865.0,1600,0.1,190
388,53,6.985227525000001,203.0,86466.0,1600,0.1,190
389,54,7.113776367,203.0,88067.0,1600,0.1,190
390,55,7.242209698,202.0,89669.0,1600,0.1,190
391,56,7.371200644,202.0,91270.0,1600,0.1,190
392,57,7.500830023000001,202.0,92871.0,1600,0.1,190
393,58,7.629852351,202.0,94472.0,1600,0.1,190
394,59,7.7569841020000005,202.0,96073.0,1600,0.1,190
395,60,7.884723967999999,202.0,97674.0,1600,0.1,190
396,61,8.014717712,202.0,99275.0,1600,0.1,190
397,62,8.142367017,202.0,100876.0,1600,0.1,190
398,63,8.271866641,202.0,102477.0,1600,0.1,190
399,64,8.400794734,201.0,104079.0,1600,0.1,190
400,65,8.527931205,201.0,105680.0,1600,0.1,190
401,66,8.657487466,201.0,107281.0,1600,0.1,190
402,67,8.78528153,201.0,108882.0,1600,0.1,190
403,68,8.912884962,201.0,110483.0,1600,0.1,190
404,69,9.038317739,201.0,112084.0,1600,0.1,190
405,70,9.164237870000001,201.0,113685.0,1600,0.1,190
406,71,9.294138425,201.0,115286.0,1600,0.1,190
407,72,9.42213546,201.0,116887.0,1600,0.1,190
408,73,9.549076946,201.0,118488.0,1600,0.1,190
409,74,9.676886735,201.0,120089.0,1600,0.1,190
410,75,9.803223136,201.0,121690.0,1600,0.1,190
411,76,9.931055876,201.0,123291.0,1600,0.1,190
412,77,10.058593371,201.0,124892.0,1600,0.1,190
413,78,10.1848609,201.0,126493.0,1600,0.1,190
414,79,10.312838149,201.0,128094.0,1600,0.1,190
415,80,10.439523236,201.0,129695.0,1600,0.1,190
416,81,10.57209359,201.0,131296.0,1600,0.1,190
417,82,10.702293493,201.0,132897.0,1600,0.1,190
418,83,10.832467934,201.0,134498.0,1600,0.1,190
419,84,10.959244727,201.0,136099.0,1600,0.1,190
420,85,11.087271965,201.0,137700.0,1600,0.1,190
421,86,11.213356039,201.0,139301.0,1600,0.1,190
422,87,11.344689428,201.0,140902.0,1600,0.1,190
423,88,11.47549081,201.0,142503.0,1600,0.1,190
424,89,11.603486307,201.0,144104.0,1600,0.1,190
425,90,11.730772885,201.0,145705.0,1600,0.1,190
426,91,11.864249192,201.0,147306.0,1600,0.1,190
427,92,11.991812302,201.0,148907.0,1600,0.1,190
428,93,12.11943966,201.0,150508.0,1600,0.1,190
429,94,12.247298594,201.0,152109.0,1600,0.1,190
430,95,12.375694303,201.0,153710.0,1600,0.1,190
431,96,12.503042692,201.0,155311.0,1600,0.1,190
432,97,12.62984911,201.0,156912.0,1600,0.1,190
433,98,12.756573551,201.0,158513.0,1600,0.1,190
434,99,12.883574546,201.0,160114.0,1600,0.1,190
435,100,13.009703944,201.0,161715.0,1600,0.1,190
436,101,13.142130733,200.0,163317.0,1600,0.1,190
437,102,13.268987327,200.0,164918.0,1600,0.1,190
438,103,13.396062742,200.0,166519.0,1600,0.1,190
439,104,13.523792498,200.0,168120.0,1600,0.1,190
440,105,13.64919757,200.0,169721.0,1600,0.1,190
441,106,13.775653246,200.0,171322.0,1600,0.1,190
442,107,13.902711752,200.0,172923.0,1600,0.1,190
443,108,14.029199123,200.0,174524.0,1600,0.1,190
444,109,14.156681174000001,200.0,176125.0,1600,0.1,190
445,110,14.283828917,200.0,177726.0,1600,0.1,190
446,111,14.417094821000001,200.0,179327.0,1600,0.1,190
447,112,14.543441290999999,200.0,180928.0,1600,0.1,190
448,113,14.668639894,200.0,182529.0,1600,0.1,190
449,114,14.796679436,200.0,184130.0,1600,0.1,190
450,115,14.926968614000002,199.0,185732.0,1600,0.1,190
451,116,15.054048609,199.0,187333.0,1600,0.1,190
452,117,15.181067389,199.0,188934.0,1600,0.1,190
453,118,15.308001538000001,199.0,190535.0,1600,0.1,190
454,119,15.43502405,199.0,192136.0,1600,0.1,190
455,120,15.5634261,199.0,193737.0,1600,0.1,190
456,121,15.694715834999998,199.0,195338.0,1600,0.1,190
457,122,15.823649152,199.0,196939.0,1600,0.1,190
458,123,15.950684865000001,199.0,198540.0,1600,0.1,190
459,124,16.077581795999997,199.0,200141.0,1600,0.1,190
460,125,16.204971655999998,199.0,201742.0,1600,0.1,190
461,126,16.333089002,199.0,203343.0,1600,0.1,190
462,127,16.459428715,199.0,204944.0,1600,0.1,190
463,128,16.589075338,199.0,206545.0,1600,0.1,190
464,129,16.719597573999998,199.0,208146.0,1600,0.1,190
465,130,16.849183326000002,199.0,209747.0,1600,0.1,190
466,131,16.982593577000003,199.0,211348.0,1600,0.1,190
467,132,17.110178726,199.0,212949.0,1600,0.1,190
468,133,17.236584489000002,199.0,214550.0,1600,0.1,190
469,134,17.363961793999998,199.0,216151.0,1600,0.1,190
470,135,17.4901463,199.0,217752.0,1600,0.1,190
471,136,17.617367569000002,199.0,219353.0,1600,0.1,190
472,137,17.742625013999998,199.0,220954.0,1600,0.1,190
473,138,17.869904865000002,199.0,222555.0,1600,0.1,190
474,139,17.997317817000003,199.0,224156.0,1600,0.1,190
475,140,18.124260716000002,199.0,225757.0,1600,0.1,190
476,141,18.256011321000003,199.0,227358.0,1600,0.1,190
477,142,18.384160966000003,199.0,228959.0,1600,0.1,190
478,143,18.512250232,199.0,230560.0,1600,0.1,190
479,144,18.639540654999998,199.0,232161.0,1600,0.1,190
480,145,18.765703576,199.0,233762.0,1600,0.1,190
481,146,18.894779573,199.0,235363.0,1600,0.1,190
482,147,19.021681242,199.0,236964.0,1600,0.1,190
483,148,19.147250591000002,199.0,238565.0,1600,0.1,190
484,149,19.275013619,199.0,240166.0,1600,0.1,190
485,150,19.402661164999998,199.0,241767.0,1600,0.1,190
486,151,19.53424888,199.0,243368.0,1600,0.1,190
487,152,19.660930154,199.0,244969.0,1600,0.1,190
488,153,19.787771921999997,199.0,246570.0,1600,0.1,190
489,154,19.915511848999998,199.0,248171.0,1600,0.1,190
490,155,20.042109027000002,199.0,249772.0,1600,0.1,190
491,156,20.169356489000002,199.0,251373.0,1600,0.1,190
492,157,20.296814759,199.0,252974.0,1600,0.1,190
493,158,20.425559999,199.0,254575.0,1600,0.1,190
494,159,20.554600438999998,199.0,256176.0,1600,0.1,190
495,160,20.681104204,199.0,257777.0,1600,0.1,190
496,161,20.812683162,199.0,259378.0,1600,0.1,190
