,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
181,85,29.105216304000002,281.0,17290.0,False,200,0.1,95
182,86,29.452297258,281.0,17491.0,False,200,0.1,95
183,87,29.797080559,281.0,17692.0,False,200,0.1,95
184,88,30.138942473,281.0,17893.0,False,200,0.1,95
185,89,30.484911551,281.0,18094.0,False,200,0.1,95
186,90,30.834250649,281.0,18295.0,False,200,0.1,95
187,91,31.184496145,281.0,18496.0,False,200,0.1,95
188,92,31.526414667,281.0,18697.0,False,200,0.1,95
189,93,31.866147344999998,281.0,18898.0,False,200,0.1,95
190,94,32.206419984,281.0,19099.0,False,200,0.1,95
191,95,32.547165441,281.0,19300.0,False,200,0.1,95
192,0,0.0029567940000001514,0.0,400.0,False,400,0.1,95
193,1,0.33345867100000004,238.0,802.0,False,400,0.1,95
194,2,0.680376571,238.0,1203.0,False,400,0.1,95
195,3,1.0273945549999999,238.0,1604.0,False,400,0.1,95
196,4,1.370384927,238.0,2005.0,False,400,0.1,95
197,5,1.707810846,244.0,2407.0,False,400,0.1,95
198,6,2.054051436,244.0,2808.0,False,400,0.1,95
199,7,2.396379253,244.0,3209.0,False,400,0.1,95
200,8,2.7355446580000002,244.0,3610.0,False,400,0.1,95
201,9,3.0755521559999996,244.0,4011.0,False,400,0.1,95
202,10,3.41480113,244.0,4412.0,False,400,0.1,95
203,11,3.75907899,244.0,4813.0,False,400,0.1,95
204,12,4.097926046,244.0,5214.0,False,400,0.1,95
205,13,4.439201311,244.0,5615.0,False,400,0.1,95
206,14,4.7784617240000005,244.0,6016.0,False,400,0.1,95
207,15,5.118198237,244.0,6417.0,False,400,0.1,95
208,16,5.4622748230000004,249.0,6819.0,False,400,0.1,95
209,17,5.800968375,249.0,7220.0,False,400,0.1,95
210,18,6.138533163,259.0,7622.0,False,400,0.1,95
211,19,6.4777904170000005,280.0,8024.0,False,400,0.1,95
212,20,6.8202670880000005,307.0,8426.0,False,400,0.1,95
213,21,7.163489306,307.0,8827.0,False,400,0.1,95
214,22,7.503760834,307.0,9228.0,False,400,0.1,95
215,23,7.845359857999999,307.0,9629.0,False,400,0.1,95
216,24,8.186006549999998,307.0,10030.0,False,400,0.1,95
217,25,8.528587365,307.0,10431.0,False,400,0.1,95
218,26,8.873719533,307.0,10832.0,False,400,0.1,95
219,27,9.214999247000002,307.0,11233.0,False,400,0.1,95
220,28,9.557449542,307.0,11634.0,False,400,0.1,95
221,29,9.896754902000001,307.0,12035.0,False,400,0.1,95
222,30,10.236444487,307.0,12436.0,False,400,0.1,95
223,31,10.581633438,307.0,12837.0,False,400,0.1,95
224,32,10.921667148000001,307.0,13238.0,False,400,0.1,95
225,33,11.265263490999999,307.0,13639.0,False,400,0.1,95
226,34,11.608854959999999,307.0,14040.0,False,400,0.1,95
227,35,11.949556572999999,307.0,14441.0,False,400,0.1,95
228,36,12.293375998999998,307.0,14842.0,False,400,0.1,95
229,37,12.634200425,307.0,15243.0,False,400,0.1,95
230,38,12.975771175999999,307.0,15644.0,False,400,0.1,95
231,39,13.316406293,307.0,16045.0,False,400,0.1,95
232,40,13.65630771,307.0,16446.0,False,400,0.1,95
233,41,14.001334982,307.0,16847.0,False,400,0.1,95
234,42,14.343089245000002,307.0,17248.0,False,400,0.1,95
235,43,14.682352243,307.0,17649.0,False,400,0.1,95
236,44,15.025643277,307.0,18050.0,False,400,0.1,95
237,45,15.368215228,307.0,18451.0,False,400,0.1,95
238,46,15.711933694000003,307.0,18852.0,False,400,0.1,95
239,47,16.053608996,307.0,19253.0,False,400,0.1,95
240,48,16.393793308,307.0,19654.0,False,400,0.1,95
241,49,16.734411109,307.0,20055.0,False,400,0.1,95
242,50,17.073836997,307.0,20456.0,False,400,0.1,95
243,51,17.42038213,307.0,20857.0,False,400,0.1,95
244,52,17.759861827,307.0,21258.0,False,400,0.1,95
245,53,18.099557586,307.0,21659.0,False,400,0.1,95
246,54,18.440205452,307.0,22060.0,False,400,0.1,95
247,55,18.779125436,307.0,22461.0,False,400,0.1,95
248,56,19.123068824,307.0,22862.0,False,400,0.1,95
249,57,19.463749794,307.0,23263.0,False,400,0.1,95
250,58,19.803832945,307.0,23664.0,False,400,0.1,95
251,59,20.144264763000002,307.0,24065.0,False,400,0.1,95
252,60,20.488429096,307.0,24466.0,False,400,0.1,95
253,61,20.838610072,307.0,24867.0,False,400,0.1,95
254,62,21.184333445,307.0,25268.0,False,400,0.1,95
255,63,21.527432564,307.0,25669.0,False,400,0.1,95
256,64,21.869741227000002,307.0,26070.0,False,400,0.1,95
257,65,22.214003168,307.0,26471.0,False,400,0.1,95
258,66,22.563011903,307.0,26872.0,False,400,0.1,95
259,67,22.910016293,307.0,27273.0,False,400,0.1,95
260,68,23.254327541000002,307.0,27674.0,False,400,0.1,95
261,69,23.599799875000002,307.0,28075.0,False,400,0.1,95
262,70,23.945201103000002,307.0,28476.0,False,400,0.1,95
263,71,24.294687059,307.0,28877.0,False,400,0.1,95
264,72,24.63942137,307.0,29278.0,False,400,0.1,95
265,73,24.985350313,307.0,29679.0,False,400,0.1,95
266,74,25.326893605000002,307.0,30080.0,False,400,0.1,95
267,75,25.670569881000002,307.0,30481.0,False,400,0.1,95
268,76,26.018312362,307.0,30882.0,False,400,0.1,95
269,77,26.363343114000003,307.0,31283.0,False,400,0.1,95
270,78,26.706333077,307.0,31684.0,False,400,0.1,95
271,79,27.051062777000002,307.0,32085.0,False,400,0.1,95
272,80,27.392069822,307.0,32486.0,False,400,0.1,95
273,81,27.737951705,307.0,32887.0,False,400,0.1,95
274,82,28.079846882000002,307.0,33288.0,False,400,0.1,95
275,83,28.420360435000003,307.0,33689.0,False,400,0.1,95
276,84,28.762783451,307.0,34090.0,False,400,0.1,95
277,85,29.105216304000002,307.0,34491.0,False,400,0.1,95
278,86,29.452297258,307.0,34892.0,False,400,0.1,95
279,87,29.797080559,307.0,35293.0,False,400,0.1,95
280,88,30.138942473,307.0,35694.0,False,400,0.1,95
281,89,30.484911551,307.0,36095.0,False,400,0.1,95
282,90,30.834250649,307.0,36496.0,False,400,0.1,95
283,91,31.184496145,307.0,36897.0,False,400,0.1,95
284,92,31.526414667,307.0,37298.0,False,400,0.1,95
285,93,31.866147344999998,307.0,37699.0,False,400,0.1,95
286,94,32.206419984,307.0,38100.0,False,400,0.1,95
287,95,32.547165441,307.0,38501.0,False,400,0.1,95
