,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
22,2.0,115.0,604,0.040755878999999995,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0]",200,0.1,19
23,3.0,115.0,805,0.058593050000000035,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0]",200,0.1,19
24,4.0,126.0,1007,0.07618842600000009,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",200,0.1,19
25,5.0,126.0,1208,0.09406958799999998,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",200,0.1,19
26,6.0,129.0,1410,0.11176670700000013,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",200,0.1,19
27,7.0,129.0,1611,0.129763584,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",200,0.1,19
28,8.0,131.0,1813,0.14762901900000003,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",200,0.1,19
29,9.0,131.0,2014,0.16541163599999997,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",200,0.1,19
30,10.0,131.0,2215,0.18337537999999998,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",200,0.1,19
31,11.0,131.0,2416,0.20139851200000014,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",200,0.1,19
32,12.0,131.0,2617,0.21962889200000002,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",200,0.1,19
33,13.0,135.0,2819,0.2377379220000002,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",200,0.1,19
34,14.0,135.0,3020,0.25594706300000003,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",200,0.1,19
35,15.0,135.0,3221,0.2738242069999999,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",200,0.1,19
36,16.0,135.0,3422,0.29216866200000013,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",200,0.1,19
37,17.0,135.0,3623,0.3099957000000002,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",200,0.1,19
38,18.0,135.0,3824,0.3281398099999999,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",200,0.1,19
39,19.0,135.0,4025,0.34615390000000024,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",200,0.1,19
