,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
19,19.0,87.0,28,0.07494519300000002,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,1,0.99,0.001,0.9992470592420031,1,19
20,0.0,0.0,0,0.000107171000000017,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.999989228960363,10,19
21,1.0,0.0,2,0.0033561520000000566,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.9996627011409,10,19
22,2.0,0.0,4,0.00681525500000002,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.999315067440929,10,19
23,3.0,0.0,6,0.010159712000000098,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.998978966951224,10,19
24,4.0,0.0,8,0.01347091300000014,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.9986462196453,10,19
25,5.0,0.0,10,0.01686195300000004,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.998305460681436,10,19
26,6.0,0.0,12,0.02059819500000004,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.997930026491826,10,19
27,7.0,70.0,14,0.024054770000000003,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.997582707038568,10,19
28,8.0,85.0,16,0.027468189000000143,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.997239735775672,10,19
29,9.0,76.0,18,0.030996078000000038,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",geometric,10,0.99,0.001,9.996885275235853,10,19
30,10.0,67.0,20,0.03488712100000013,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,10,0.99,0.001,9.996494341795504,10,19
31,11.0,69.0,22,0.03852114300000009,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,10,0.99,0.001,9.996129245084443,10,19
32,12.0,59.0,24,0.04211506300000001,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,10,0.99,0.001,9.99576819038691,10,19
33,13.0,69.0,26,0.045603548000000105,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,10,0.99,0.001,9.995417740440844,10,19
34,14.0,69.0,27,0.049095320000000164,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,10,0.99,0.001,9.995066972589916,10,19
35,15.0,69.0,28,0.0528388070000001,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,10,0.99,0.001,9.994690932244545,10,19
36,16.0,78.0,30,0.056417072000000124,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.994331501986164,10,19
37,17.0,78.0,31,0.06006612800000011,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",geometric,10,0.99,0.001,9.993964974211634,10,19
38,18.0,89.0,33,0.06377282600000012,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",geometric,10,0.99,0.001,9.993592670374618,10,19
39,19.0,89.0,34,0.06766770899999996,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",geometric,10,0.99,0.001,9.993201480022782,10,19
40,0.0,0.0,0,0.00010591900000012089,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.99989354790432,100,19
41,1.0,0.0,2,0.0037968260000000864,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.99618413515824,100,19
42,2.0,0.0,4,0.007356064999999967,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.99260718090132,100,19
43,3.0,0.0,6,0.010902651999999957,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.98904306888616,100,19
44,4.0,0.0,8,0.014760807000000042,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.98516599356569,100,19
45,5.0,0.0,10,0.018555917000000033,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.98135241908558,100,19
46,6.0,0.0,12,0.02223858600000006,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.97765197172325,100,19
47,7.0,70.0,14,0.02616513399999998,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.97370661888031,100,19
48,8.0,85.0,16,0.030102285999999978,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.96975076757732,100,19
49,9.0,76.0,18,0.033963868999999924,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",geometric,100,0.99,0.001,99.96587099623649,100,19
50,10.0,67.0,20,0.037892237000000106,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,100,0.99,0.001,99.96192427983384,100,19
51,11.0,69.0,22,0.04161717599999992,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,100,0.99,0.001,99.9581820865204,100,19
52,12.0,59.0,24,0.04540381199999999,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,100,0.99,0.001,99.95437805401312,100,19
53,13.0,69.0,26,0.049469849000000066,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,100,0.99,0.001,99.95029349806973,100,19
54,14.0,69.0,27,0.05327698599999997,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,100,0.99,0.001,99.94646917260641,100,19
55,15.0,59.0,29,0.05711420900000008,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",geometric,100,0.99,0.001,99.94261477337729,100,19
56,16.0,68.0,31,0.06136125399999992,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.93834889100152,100,19
57,17.0,69.0,33,0.06520099200000007,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.93449227892442,100,19
58,18.0,69.0,34,0.06922841600000007,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",geometric,100,0.99,0.001,99.9304473159601,100,19
59,19.0,0.0,36,0.07311890899999995,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",geometric,100,0.99,0.001,99.92654003578373,100,19
