,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
179,179,2.6923095339999996,72.0,36211.0,200,0.1,190
180,180,2.708015617,72.0,36412.0,200,0.1,190
181,181,2.728529785,72.0,36613.0,200,0.1,190
182,182,2.744718002,72.0,36814.0,200,0.1,190
183,183,2.76069374,72.0,37015.0,200,0.1,190
184,184,2.776735379,72.0,37216.0,200,0.1,190
185,185,2.792809505,72.0,37417.0,200,0.1,190
186,186,2.808800667,72.0,37618.0,200,0.1,190
187,187,2.8248115159999996,72.0,37819.0,200,0.1,190
188,188,2.8408757700000002,72.0,38020.0,200,0.1,190
189,189,2.85685668,72.0,38221.0,200,0.1,190
190,190,2.8729885790000003,72.0,38422.0,200,0.1,190
191,0,0.004039830999999827,2.0,400.0,400,0.1,190
192,1,0.021293615999999904,10.0,802.0,400,0.1,190
193,2,0.03390983099999989,10.0,1203.0,400,0.1,190
194,3,0.04636433299999987,14.0,1605.0,400,0.1,190
195,4,0.058769664999999804,17.0,2007.0,400,0.1,190
196,5,0.07114173499999987,17.0,2408.0,400,0.1,190
197,6,0.08330843399999988,18.0,2810.0,400,0.1,190
198,7,0.09547143599999997,18.0,3211.0,400,0.1,190
199,8,0.10793371299999999,18.0,3612.0,400,0.1,190
200,9,0.12072797599999996,18.0,4013.0,400,0.1,190
201,10,0.13329309599999983,18.0,4414.0,400,0.1,190
202,11,0.150150008,19.0,4816.0,400,0.1,190
203,12,0.16408487299999996,20.0,5218.0,400,0.1,190
204,13,0.17656273899999997,20.0,5619.0,400,0.1,190
205,14,0.18900615899999984,105.0,6021.0,400,0.1,190
206,15,0.2017183869999999,105.0,6422.0,400,0.1,190
207,16,0.21431613299999985,107.0,6824.0,400,0.1,190
208,17,0.227127136,107.0,7225.0,400,0.1,190
209,18,0.23988081599999989,107.0,7626.0,400,0.1,190
210,19,0.25289247299999995,110.0,8028.0,400,0.1,190
211,20,0.26635129,111.0,8430.0,400,0.1,190
212,21,0.28376853999999985,111.0,8831.0,400,0.1,190
213,22,0.2969472659999999,111.0,9232.0,400,0.1,190
214,23,0.3099763179999999,113.0,9634.0,400,0.1,190
215,24,0.32304683999999995,117.0,10036.0,400,0.1,190
216,25,0.33648058599999997,117.0,10437.0,400,0.1,190
217,26,0.34974296299999996,117.0,10838.0,400,0.1,190
218,27,0.36350335999999994,117.0,11239.0,400,0.1,190
219,28,0.377665465,117.0,11640.0,400,0.1,190
220,29,0.39079376999999993,119.0,12042.0,400,0.1,190
221,30,0.4047199559999999,119.0,12443.0,400,0.1,190
222,31,0.4219329989999998,119.0,12844.0,400,0.1,190
223,32,0.435221831,119.0,13245.0,400,0.1,190
224,33,0.44841026799999995,119.0,13646.0,400,0.1,190
225,34,0.4619098309999998,119.0,14047.0,400,0.1,190
226,35,0.4751014539999998,122.0,14449.0,400,0.1,190
227,36,0.48949260799999994,122.0,14850.0,400,0.1,190
228,37,0.5031640339999999,124.0,15252.0,400,0.1,190
229,38,0.5164421450000001,126.0,15654.0,400,0.1,190
230,39,0.529726793,126.0,16055.0,400,0.1,190
231,40,0.54317335,126.0,16456.0,400,0.1,190
232,41,0.5598898270000001,126.0,16857.0,400,0.1,190
233,42,0.5731165739999997,126.0,17258.0,400,0.1,190
234,43,0.586266755,126.0,17659.0,400,0.1,190
235,44,0.599349406,126.0,18060.0,400,0.1,190
236,45,0.612433604,126.0,18461.0,400,0.1,190
237,46,0.625863485,126.0,18862.0,400,0.1,190
238,47,0.6392441899999999,126.0,19263.0,400,0.1,190
239,48,0.6526277330000001,128.0,19665.0,400,0.1,190
240,49,0.6660427529999997,129.0,20067.0,400,0.1,190
241,50,0.6794394919999998,129.0,20468.0,400,0.1,190
242,51,0.696739247,129.0,20869.0,400,0.1,190
243,52,0.709958044,130.0,21271.0,400,0.1,190
244,53,0.7234280699999998,130.0,21672.0,400,0.1,190
245,54,0.7370099049999999,130.0,22073.0,400,0.1,190
246,55,0.7506064539999997,130.0,22474.0,400,0.1,190
247,56,0.7643815780000001,130.0,22875.0,400,0.1,190
248,57,0.7783507279999999,130.0,23276.0,400,0.1,190
249,58,0.7919891569999997,130.0,23677.0,400,0.1,190
250,59,0.8057262719999998,130.0,24078.0,400,0.1,190
251,60,0.8195184799999997,130.0,24479.0,400,0.1,190
252,61,0.836971916,130.0,24880.0,400,0.1,190
253,62,0.8507220059999998,130.0,25281.0,400,0.1,190
254,63,0.864460862,130.0,25682.0,400,0.1,190
255,64,0.878343171,131.0,26084.0,400,0.1,190
256,65,0.892235238,131.0,26485.0,400,0.1,190
257,66,0.9060343249999998,131.0,26886.0,400,0.1,190
258,67,0.9206490729999999,131.0,27287.0,400,0.1,190
259,68,0.935198432,131.0,27688.0,400,0.1,190
260,69,0.9492950709999999,135.0,28090.0,400,0.1,190
261,70,0.963252604,138.0,28492.0,400,0.1,190
262,71,0.981104277,138.0,28893.0,400,0.1,190
263,72,0.9951871560000001,138.0,29294.0,400,0.1,190
264,73,1.0093442879999999,138.0,29695.0,400,0.1,190
265,74,1.023728267,138.0,30096.0,400,0.1,190
266,75,1.038432431,138.0,30497.0,400,0.1,190
267,76,1.0527738379999998,138.0,30898.0,400,0.1,190
268,77,1.0672530999999998,138.0,31299.0,400,0.1,190
269,78,1.081806415,139.0,31701.0,400,0.1,190
270,79,1.096555023,141.0,32103.0,400,0.1,190
271,80,1.1109746710000001,141.0,32504.0,400,0.1,190
272,81,1.1294512019999998,141.0,32905.0,400,0.1,190
273,82,1.1443276179999997,141.0,33306.0,400,0.1,190
274,83,1.159007571,141.0,33707.0,400,0.1,190
275,84,1.173637277,141.0,34108.0,400,0.1,190
276,85,1.1883661509999999,141.0,34509.0,400,0.1,190
277,86,1.2032446700000001,141.0,34910.0,400,0.1,190
278,87,1.218096397,145.0,35312.0,400,0.1,190
279,88,1.232769127,145.0,35713.0,400,0.1,190
280,89,1.2478026509999998,145.0,36114.0,400,0.1,190
281,90,1.262774044,145.0,36515.0,400,0.1,190
282,91,1.281802312,145.0,36916.0,400,0.1,190
283,92,1.296795801,145.0,37317.0,400,0.1,190
284,93,1.311779633,145.0,37718.0,400,0.1,190
285,94,1.3271685039999999,145.0,38119.0,400,0.1,190
286,95,1.3422739479999999,145.0,38520.0,400,0.1,190
287,96,1.357350018,145.0,38921.0,400,0.1,190
288,97,1.3719766299999998,145.0,39322.0,400,0.1,190
289,98,1.387638258,145.0,39723.0,400,0.1,190
290,99,1.402790344,146.0,40125.0,400,0.1,190
291,100,1.4179648679999999,146.0,40526.0,400,0.1,190
292,101,1.4376116589999999,146.0,40927.0,400,0.1,190
293,102,1.452823822,146.0,41328.0,400,0.1,190
294,103,1.4678681249999999,146.0,41729.0,400,0.1,190
295,104,1.48287624,146.0,42130.0,400,0.1,190
296,105,1.4979323359999999,146.0,42531.0,400,0.1,190
297,106,1.5130092889999998,146.0,42932.0,400,0.1,190
298,107,1.5280866419999999,146.0,43333.0,400,0.1,190
299,108,1.5435796859999997,148.0,43735.0,400,0.1,190
300,109,1.558903351,148.0,44136.0,400,0.1,190
301,110,1.573909849,150.0,44538.0,400,0.1,190
302,111,1.5930320980000001,150.0,44939.0,400,0.1,190
303,112,1.608219653,150.0,45340.0,400,0.1,190
304,113,1.623183504,150.0,45741.0,400,0.1,190
305,114,1.6384245599999998,150.0,46142.0,400,0.1,190
306,115,1.6534554080000001,150.0,46543.0,400,0.1,190
307,116,1.668874518,150.0,46944.0,400,0.1,190
308,117,1.6841997159999997,154.0,47346.0,400,0.1,190
309,118,1.6996342979999999,154.0,47747.0,400,0.1,190
310,119,1.7149941959999997,160.0,48149.0,400,0.1,190
311,120,1.7306492969999998,160.0,48550.0,400,0.1,190
312,121,1.7501976209999999,160.0,48951.0,400,0.1,190
313,122,1.766107538,164.0,49353.0,400,0.1,190
314,123,1.781901944,164.0,49754.0,400,0.1,190
315,124,1.7966929600000001,164.0,50155.0,400,0.1,190
316,125,1.812240627,165.0,50557.0,400,0.1,190
317,126,1.8272448459999997,165.0,50958.0,400,0.1,190
318,127,1.842502756,165.0,51359.0,400,0.1,190
319,128,1.8579450719999997,165.0,51760.0,400,0.1,190
320,129,1.8733627130000001,165.0,52161.0,400,0.1,190
321,130,1.8891554560000001,165.0,52562.0,400,0.1,190
322,131,1.909706489,165.0,52963.0,400,0.1,190
323,132,1.9260923719999998,165.0,53364.0,400,0.1,190
324,133,1.941915926,165.0,53765.0,400,0.1,190
325,134,1.9574352849999999,165.0,54166.0,400,0.1,190
326,135,1.9729307779999998,165.0,54567.0,400,0.1,190
327,136,1.988114254,165.0,54968.0,400,0.1,190
328,137,2.003840413,165.0,55369.0,400,0.1,190
329,138,2.019033944,165.0,55770.0,400,0.1,190
330,139,2.034465779,165.0,56171.0,400,0.1,190
331,140,2.050990867,165.0,56572.0,400,0.1,190
332,141,2.071479368,165.0,56973.0,400,0.1,190
333,142,2.08795522,165.0,57374.0,400,0.1,190
334,143,2.104723569,165.0,57775.0,400,0.1,190
335,144,2.121385735,165.0,58176.0,400,0.1,190
336,145,2.138058422,165.0,58577.0,400,0.1,190
337,146,2.15485477,165.0,58978.0,400,0.1,190
338,147,2.171794388,165.0,59379.0,400,0.1,190
339,148,2.188524718,165.0,59780.0,400,0.1,190
340,149,2.2045228,165.0,60181.0,400,0.1,190
341,150,2.220133957,165.0,60582.0,400,0.1,190
342,151,2.240129911,165.0,60983.0,400,0.1,190
343,152,2.255796721,165.0,61384.0,400,0.1,190
344,153,2.271635697,165.0,61785.0,400,0.1,190
345,154,2.287161541,165.0,62186.0,400,0.1,190
346,155,2.302635004,165.0,62587.0,400,0.1,190
347,156,2.31823565,165.0,62988.0,400,0.1,190
348,157,2.333931468,165.0,63389.0,400,0.1,190
349,158,2.349586351,165.0,63790.0,400,0.1,190
350,159,2.3652174859999997,165.0,64191.0,400,0.1,190
351,160,2.380789467,165.0,64592.0,400,0.1,190
352,161,2.40084039,165.0,64993.0,400,0.1,190
353,162,2.417238527,165.0,65394.0,400,0.1,190
354,163,2.433459285,165.0,65795.0,400,0.1,190
355,164,2.449336206,165.0,66196.0,400,0.1,190
356,165,2.465148968,165.0,66597.0,400,0.1,190
357,166,2.480888894,165.0,66998.0,400,0.1,190
358,167,2.496524323,165.0,67399.0,400,0.1,190
359,168,2.5121347829999996,165.0,67800.0,400,0.1,190
360,169,2.52779442,165.0,68201.0,400,0.1,190
361,170,2.5434629209999997,165.0,68602.0,400,0.1,190
362,171,2.563868041,165.0,69003.0,400,0.1,190
363,172,2.579940541,165.0,69404.0,400,0.1,190
364,173,2.5962567869999997,165.0,69805.0,400,0.1,190
365,174,2.612091103,165.0,70206.0,400,0.1,190
366,175,2.628370531,165.0,70607.0,400,0.1,190
367,176,2.644065222,165.0,71008.0,400,0.1,190
368,177,2.6598034979999996,165.0,71409.0,400,0.1,190
369,178,2.6759755170000004,165.0,71810.0,400,0.1,190
370,179,2.6923095339999996,165.0,72211.0,400,0.1,190
371,180,2.708015617,165.0,72612.0,400,0.1,190
372,181,2.728529785,165.0,73013.0,400,0.1,190
373,182,2.744718002,165.0,73414.0,400,0.1,190
374,183,2.76069374,165.0,73815.0,400,0.1,190
375,184,2.776735379,165.0,74216.0,400,0.1,190
376,185,2.792809505,165.0,74617.0,400,0.1,190
377,186,2.808800667,165.0,75018.0,400,0.1,190
378,187,2.8248115159999996,165.0,75419.0,400,0.1,190
379,188,2.8408757700000002,165.0,75820.0,400,0.1,190
380,189,2.85685668,165.0,76221.0,400,0.1,190
381,190,2.8729885790000003,165.0,76622.0,400,0.1,190
382,0,0.004039830999999827,2.0,800.0,800,0.1,190
383,1,0.021293615999999904,13.0,1602.0,800,0.1,190
384,2,0.03390983099999989,19.0,2404.0,800,0.1,190
385,3,0.04636433299999987,19.0,3205.0,800,0.1,190
386,4,0.058769664999999804,21.0,4007.0,800,0.1,190
387,5,0.07114173499999987,21.0,4808.0,800,0.1,190
388,6,0.08330843399999988,21.0,5609.0,800,0.1,190
389,7,0.09547143599999997,21.0,6410.0,800,0.1,190
390,8,0.10793371299999999,21.0,7211.0,800,0.1,190
391,9,0.12072797599999996,21.0,8012.0,800,0.1,190
392,10,0.13329309599999983,23.0,8814.0,800,0.1,190
393,11,0.150150008,23.0,9615.0,800,0.1,190
394,12,0.16408487299999996,23.0,10416.0,800,0.1,190
395,13,0.17656273899999997,25.0,11218.0,800,0.1,190
396,14,0.18900615899999984,106.0,12020.0,800,0.1,190
397,15,0.2017183869999999,106.0,12821.0,800,0.1,190
398,16,0.21431613299999985,106.0,13622.0,800,0.1,190
399,17,0.227127136,106.0,14423.0,800,0.1,190
400,18,0.23988081599999989,106.0,15224.0,800,0.1,190
401,19,0.25289247299999995,106.0,16025.0,800,0.1,190
402,20,0.26635129,106.0,16826.0,800,0.1,190
403,21,0.28376853999999985,106.0,17627.0,800,0.1,190
404,22,0.2969472659999999,106.0,18428.0,800,0.1,190
405,23,0.3099763179999999,106.0,19229.0,800,0.1,190
406,24,0.32304683999999995,106.0,20030.0,800,0.1,190
407,25,0.33648058599999997,106.0,20831.0,800,0.1,190
408,26,0.34974296299999996,113.0,21633.0,800,0.1,190
409,27,0.36350335999999994,113.0,22434.0,800,0.1,190
410,28,0.377665465,125.0,23236.0,800,0.1,190
411,29,0.39079376999999993,125.0,24037.0,800,0.1,190
412,30,0.4047199559999999,125.0,24838.0,800,0.1,190
413,31,0.4219329989999998,126.0,25640.0,800,0.1,190
414,32,0.435221831,126.0,26441.0,800,0.1,190
415,33,0.44841026799999995,126.0,27242.0,800,0.1,190
416,34,0.4619098309999998,126.0,28043.0,800,0.1,190
417,35,0.4751014539999998,127.0,28845.0,800,0.1,190
418,36,0.48949260799999994,128.0,29647.0,800,0.1,190
419,37,0.5031640339999999,128.0,30448.0,800,0.1,190
420,38,0.5164421450000001,128.0,31249.0,800,0.1,190
421,39,0.529726793,128.0,32050.0,800,0.1,190
422,40,0.54317335,128.0,32851.0,800,0.1,190
423,41,0.5598898270000001,132.0,33653.0,800,0.1,190
424,42,0.5731165739999997,132.0,34454.0,800,0.1,190
425,43,0.586266755,133.0,35256.0,800,0.1,190
426,44,0.599349406,133.0,36057.0,800,0.1,190
427,45,0.612433604,133.0,36858.0,800,0.1,190
428,46,0.625863485,133.0,37659.0,800,0.1,190
429,47,0.6392441899999999,133.0,38460.0,800,0.1,190
430,48,0.6526277330000001,133.0,39261.0,800,0.1,190
431,49,0.6660427529999997,134.0,40063.0,800,0.1,190
432,50,0.6794394919999998,135.0,40865.0,800,0.1,190
433,51,0.696739247,135.0,41666.0,800,0.1,190
434,52,0.709958044,136.0,42468.0,800,0.1,190
435,53,0.7234280699999998,138.0,43270.0,800,0.1,190
436,54,0.7370099049999999,138.0,44071.0,800,0.1,190
437,55,0.7506064539999997,138.0,44872.0,800,0.1,190
438,56,0.7643815780000001,138.0,45673.0,800,0.1,190
439,57,0.7783507279999999,139.0,46475.0,800,0.1,190
440,58,0.7919891569999997,139.0,47276.0,800,0.1,190
441,59,0.8057262719999998,140.0,48078.0,800,0.1,190
442,60,0.8195184799999997,141.0,48880.0,800,0.1,190
443,61,0.836971916,141.0,49681.0,800,0.1,190
444,62,0.8507220059999998,141.0,50482.0,800,0.1,190
445,63,0.864460862,143.0,51284.0,800,0.1,190
446,64,0.878343171,143.0,52085.0,800,0.1,190
447,65,0.892235238,143.0,52886.0,800,0.1,190
448,66,0.9060343249999998,145.0,53688.0,800,0.1,190
449,67,0.9206490729999999,145.0,54489.0,800,0.1,190
450,68,0.935198432,145.0,55290.0,800,0.1,190
451,69,0.9492950709999999,145.0,56091.0,800,0.1,190
452,70,0.963252604,145.0,56892.0,800,0.1,190
453,71,0.981104277,145.0,57693.0,800,0.1,190
454,72,0.9951871560000001,145.0,58494.0,800,0.1,190
455,73,1.0093442879999999,145.0,59295.0,800,0.1,190
456,74,1.023728267,145.0,60096.0,800,0.1,190
457,75,1.038432431,145.0,60897.0,800,0.1,190
458,76,1.0527738379999998,145.0,61698.0,800,0.1,190
459,77,1.0672530999999998,147.0,62500.0,800,0.1,190
460,78,1.081806415,147.0,63301.0,800,0.1,190
461,79,1.096555023,147.0,64102.0,800,0.1,190
462,80,1.1109746710000001,148.0,64904.0,800,0.1,190
463,81,1.1294512019999998,152.0,65706.0,800,0.1,190
464,82,1.1443276179999997,152.0,66507.0,800,0.1,190
465,83,1.159007571,152.0,67308.0,800,0.1,190
466,84,1.173637277,154.0,68110.0,800,0.1,190
467,85,1.1883661509999999,159.0,68912.0,800,0.1,190
468,86,1.2032446700000001,159.0,69713.0,800,0.1,190
469,87,1.218096397,159.0,70514.0,800,0.1,190
470,88,1.232769127,159.0,71315.0,800,0.1,190
471,89,1.2478026509999998,159.0,72116.0,800,0.1,190
472,90,1.262774044,159.0,72917.0,800,0.1,190
473,91,1.281802312,159.0,73718.0,800,0.1,190
474,92,1.296795801,159.0,74519.0,800,0.1,190
475,93,1.311779633,159.0,75320.0,800,0.1,190
476,94,1.3271685039999999,159.0,76121.0,800,0.1,190
477,95,1.3422739479999999,159.0,76922.0,800,0.1,190
478,96,1.357350018,161.0,77724.0,800,0.1,190
479,97,1.3719766299999998,161.0,78525.0,800,0.1,190
480,98,1.387638258,161.0,79326.0,800,0.1,190
481,99,1.402790344,161.0,80127.0,800,0.1,190
482,100,1.4179648679999999,164.0,80929.0,800,0.1,190
483,101,1.4376116589999999,164.0,81730.0,800,0.1,190
484,102,1.452823822,164.0,82531.0,800,0.1,190
485,103,1.4678681249999999,164.0,83332.0,800,0.1,190
