,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
202,47,2.4313765820000004,50.0,38453.0,800,0.1,190
203,48,2.480934287,50.0,39254.0,800,0.1,190
204,49,2.531563738,50.0,40055.0,800,0.1,190
205,50,2.580949381,50.0,40856.0,800,0.1,190
206,51,2.635098469,50.0,41657.0,800,0.1,190
207,52,2.6848446729999997,50.0,42458.0,800,0.1,190
208,53,2.735222585,50.0,43259.0,800,0.1,190
209,54,2.7851268989999998,50.0,44060.0,800,0.1,190
210,55,2.8361074990000006,50.0,44861.0,800,0.1,190
211,56,2.8860312190000004,50.0,45662.0,800,0.1,190
212,57,2.936037507,50.0,46463.0,800,0.1,190
213,58,2.986030111,50.0,47264.0,800,0.1,190
214,59,3.036120134,50.0,48065.0,800,0.1,190
215,60,3.086242916,50.0,48866.0,800,0.1,190
216,61,3.140887943,50.0,49667.0,800,0.1,190
217,62,3.191332503,50.0,50468.0,800,0.1,190
218,63,3.241310809,50.0,51269.0,800,0.1,190
219,64,3.292827451,50.0,52070.0,800,0.1,190
220,65,3.343483001,50.0,52871.0,800,0.1,190
221,66,3.394713252,50.0,53672.0,800,0.1,190
222,67,3.4443964440000006,50.0,54473.0,800,0.1,190
223,68,3.4949115630000005,50.0,55274.0,800,0.1,190
224,69,3.5443971750000003,50.0,56075.0,800,0.1,190
225,70,3.594713811,50.0,56876.0,800,0.1,190
226,71,3.6482838530000006,50.0,57677.0,800,0.1,190
227,72,3.698642832,50.0,58478.0,800,0.1,190
228,73,3.748131128,50.0,59279.0,800,0.1,190
229,74,3.7985851999999998,50.0,60080.0,800,0.1,190
230,75,3.848545186,50.0,60881.0,800,0.1,190
231,76,3.898593234,50.0,61682.0,800,0.1,190
232,77,3.9479519010000006,50.0,62483.0,800,0.1,190
233,78,3.998277775,50.0,63284.0,800,0.1,190
234,79,4.048161541,50.0,64085.0,800,0.1,190
235,80,4.098447028,50.0,64886.0,800,0.1,190
236,81,4.152363427,50.0,65687.0,800,0.1,190
237,82,4.203286019,50.0,66488.0,800,0.1,190
238,83,4.252962963,50.0,67289.0,800,0.1,190
239,84,4.304751017,50.0,68090.0,800,0.1,190
240,85,4.355294053,50.0,68891.0,800,0.1,190
241,86,4.405977673,50.0,69692.0,800,0.1,190
242,87,4.456196095,50.0,70493.0,800,0.1,190
243,88,4.50691594,50.0,71294.0,800,0.1,190
244,89,4.55812174,50.0,72095.0,800,0.1,190
245,90,4.610432587,50.0,72896.0,800,0.1,190
246,91,4.6659786620000006,50.0,73697.0,800,0.1,190
247,92,4.716466306,50.0,74498.0,800,0.1,190
248,93,4.767652699,50.0,75299.0,800,0.1,190
249,94,4.818797238,50.0,76100.0,800,0.1,190
250,95,4.870328627,50.0,76901.0,800,0.1,190
251,96,4.921205249,50.0,77702.0,800,0.1,190
252,97,4.971925251,50.0,78503.0,800,0.1,190
253,98,5.021671715,50.0,79304.0,800,0.1,190
254,99,5.07224902,50.0,80105.0,800,0.1,190
255,100,5.121982742,50.0,80906.0,800,0.1,190
256,101,5.177960545,50.0,81707.0,800,0.1,190
257,102,5.229024473,50.0,82508.0,800,0.1,190
258,103,5.279524400000001,50.0,83309.0,800,0.1,190
259,104,5.332025767,50.0,84110.0,800,0.1,190
260,105,5.382457082,50.0,84911.0,800,0.1,190
261,106,5.433237802,50.0,85712.0,800,0.1,190
262,107,5.484339941,50.0,86513.0,800,0.1,190
263,108,5.534866449,50.0,87314.0,800,0.1,190
264,109,5.585087887,50.0,88115.0,800,0.1,190
265,110,5.6360133690000005,50.0,88916.0,800,0.1,190
266,111,5.690890779,50.0,89717.0,800,0.1,190
267,112,5.740744435,50.0,90518.0,800,0.1,190
268,113,5.791640064,50.0,91319.0,800,0.1,190
269,114,5.843348376,50.0,92120.0,800,0.1,190
270,115,5.8946879,50.0,92921.0,800,0.1,190
271,116,5.945358956,50.0,93722.0,800,0.1,190
272,117,5.997493802,50.0,94523.0,800,0.1,190
273,118,6.0486241430000005,50.0,95324.0,800,0.1,190
274,119,6.100577323,50.0,96125.0,800,0.1,190
275,120,6.152095497,50.0,96926.0,800,0.1,190
276,121,6.208616828,50.0,97727.0,800,0.1,190
277,122,6.260462083,50.0,98528.0,800,0.1,190
278,123,6.312222243,50.0,99329.0,800,0.1,190
279,124,6.364574296,50.0,100130.0,800,0.1,190
280,125,6.415724366000001,50.0,100931.0,800,0.1,190
281,126,6.467374518,50.0,101732.0,800,0.1,190
282,127,6.5192866469999995,50.0,102533.0,800,0.1,190
283,128,6.571546646,50.0,103334.0,800,0.1,190
284,129,6.623230087,50.0,104135.0,800,0.1,190
285,130,6.674110247,50.0,104936.0,800,0.1,190
286,131,6.72932619,50.0,105737.0,800,0.1,190
287,132,6.779987359,50.0,106538.0,800,0.1,190
288,133,6.831322749,50.0,107339.0,800,0.1,190
289,134,6.881289842999999,50.0,108140.0,800,0.1,190
290,135,6.932519661000001,50.0,108941.0,800,0.1,190
291,136,6.983264365,50.0,109742.0,800,0.1,190
292,137,7.034446272,50.0,110543.0,800,0.1,190
293,138,7.084857111,50.0,111344.0,800,0.1,190
294,139,7.135895002,50.0,112145.0,800,0.1,190
295,140,7.186572622,50.0,112946.0,800,0.1,190
296,141,7.24164783,50.0,113747.0,800,0.1,190
297,142,7.293446012,50.0,114548.0,800,0.1,190
298,143,7.344115511,50.0,115349.0,800,0.1,190
299,144,7.395350596,50.0,116150.0,800,0.1,190
300,145,7.4456694720000005,50.0,116951.0,800,0.1,190
301,146,7.496451085,50.0,117752.0,800,0.1,190
302,147,7.546349226,50.0,118553.0,800,0.1,190
303,148,7.596944254,50.0,119354.0,800,0.1,190
304,149,7.646724068000001,50.0,120155.0,800,0.1,190
305,150,7.698419899000001,50.0,120956.0,800,0.1,190
306,151,7.752999043000001,50.0,121757.0,800,0.1,190
307,152,7.805298549,50.0,122558.0,800,0.1,190
308,153,7.855945779000001,50.0,123359.0,800,0.1,190
309,154,7.906568855,50.0,124160.0,800,0.1,190
310,155,0.06610789900000036,50.0,124961.0,800,0.1,190
311,156,0.1748333070000001,50.0,125762.0,800,0.1,190
312,157,0.2791792149999992,50.0,126563.0,800,0.1,190
313,158,0.3845144259999991,50.0,127364.0,800,0.1,190
314,159,0.48712119800000053,50.0,128165.0,800,0.1,190
315,160,0.5913668799999989,50.0,128966.0,800,0.1,190
316,161,0.6949381099999989,50.0,129767.0,800,0.1,190
317,162,0.7977321770000003,50.0,130568.0,800,0.1,190
318,163,0.9024660880000006,50.0,131369.0,800,0.1,190
319,164,1.0063339239999998,50.0,132170.0,800,0.1,190
320,165,1.1096731690000006,50.0,132971.0,800,0.1,190
321,0,0.03325704500000004,65.0,1600.0,1600,0.1,190
322,1,0.08851639499999986,61.0,3202.0,1600,0.1,190
323,2,0.13926437800000002,61.0,4803.0,1600,0.1,190
324,3,0.19058343300000002,59.0,6405.0,1600,0.1,190
325,4,0.2410197759999999,58.0,8007.0,1600,0.1,190
326,5,0.2924972669999999,58.0,9608.0,1600,0.1,190
327,6,0.342963468,58.0,11209.0,1600,0.1,190
328,7,0.3936583779999998,58.0,12810.0,1600,0.1,190
329,8,0.44334708700000003,58.0,14411.0,1600,0.1,190
330,9,0.4945720010000001,56.0,16013.0,1600,0.1,190
331,10,0.5444277319999997,56.0,17614.0,1600,0.1,190
332,11,0.5987882379999998,56.0,19215.0,1600,0.1,190
333,12,0.6489522510000001,54.0,20817.0,1600,0.1,190
334,13,0.6996167499999999,54.0,22418.0,1600,0.1,190
335,14,0.750020532,54.0,24019.0,1600,0.1,190
336,15,0.801656718,53.0,25621.0,1600,0.1,190
337,16,0.8526743509999999,53.0,27222.0,1600,0.1,190
338,17,0.9035180790000001,53.0,28823.0,1600,0.1,190
339,18,0.9542568310000001,53.0,30424.0,1600,0.1,190
340,19,1.0054632389999998,53.0,32025.0,1600,0.1,190
341,20,1.0552476929999999,53.0,33626.0,1600,0.1,190
342,21,1.1094902789999999,53.0,35227.0,1600,0.1,190
343,22,1.1604120689999997,53.0,36828.0,1600,0.1,190
344,23,1.210775037,53.0,38429.0,1600,0.1,190
345,24,1.2616579759999997,53.0,40030.0,1600,0.1,190
346,25,1.3128102859999997,53.0,41631.0,1600,0.1,190
347,26,1.3639479929999998,52.0,43233.0,1600,0.1,190
348,27,1.4143704679999998,52.0,44834.0,1600,0.1,190
349,28,1.465095118,52.0,46435.0,1600,0.1,190
350,29,1.514818302,50.0,48037.0,1600,0.1,190
351,30,1.565566298,50.0,49638.0,1600,0.1,190
352,31,1.618887721,50.0,51239.0,1600,0.1,190
353,32,1.6696858989999999,50.0,52840.0,1600,0.1,190
354,33,1.7201007419999998,50.0,54441.0,1600,0.1,190
355,34,1.770931609,50.0,56042.0,1600,0.1,190
356,35,1.822296758,50.0,57643.0,1600,0.1,190
357,36,1.872915588,50.0,59244.0,1600,0.1,190
358,37,1.923523477,50.0,60845.0,1600,0.1,190
359,38,1.9732796949999998,50.0,62446.0,1600,0.1,190
360,39,2.0237604119999997,50.0,64047.0,1600,0.1,190
361,40,2.074003553,50.0,65648.0,1600,0.1,190
362,41,2.127722391,50.0,67249.0,1600,0.1,190
363,42,2.177505438,50.0,68850.0,1600,0.1,190
364,43,2.2284630119999997,50.0,70451.0,1600,0.1,190
365,44,2.2789882419999996,50.0,72052.0,1600,0.1,190
366,45,2.3305349289999997,50.0,73653.0,1600,0.1,190
367,46,2.3805045390000004,50.0,75254.0,1600,0.1,190
368,47,2.4313765820000004,50.0,76855.0,1600,0.1,190
369,48,2.480934287,50.0,78456.0,1600,0.1,190
370,49,2.531563738,50.0,80057.0,1600,0.1,190
371,50,2.580949381,50.0,81658.0,1600,0.1,190
372,51,2.635098469,50.0,83259.0,1600,0.1,190
373,52,2.6848446729999997,50.0,84860.0,1600,0.1,190
374,53,2.735222585,50.0,86461.0,1600,0.1,190
375,54,2.7851268989999998,50.0,88062.0,1600,0.1,190
376,55,2.8361074990000006,50.0,89663.0,1600,0.1,190
377,56,2.8860312190000004,50.0,91264.0,1600,0.1,190
378,57,2.936037507,50.0,92865.0,1600,0.1,190
379,58,2.986030111,50.0,94466.0,1600,0.1,190
380,59,3.036120134,50.0,96067.0,1600,0.1,190
381,60,3.086242916,50.0,97668.0,1600,0.1,190
382,61,3.140887943,50.0,99269.0,1600,0.1,190
383,62,3.191332503,50.0,100870.0,1600,0.1,190
384,63,3.241310809,50.0,102471.0,1600,0.1,190
385,64,3.292827451,50.0,104072.0,1600,0.1,190
386,65,3.343483001,50.0,105673.0,1600,0.1,190
387,66,3.394713252,50.0,107274.0,1600,0.1,190
388,67,3.4443964440000006,50.0,108875.0,1600,0.1,190
389,68,3.4949115630000005,50.0,110476.0,1600,0.1,190
390,69,3.5443971750000003,50.0,112077.0,1600,0.1,190
391,70,3.594713811,50.0,113678.0,1600,0.1,190
392,71,3.6482838530000006,50.0,115279.0,1600,0.1,190
393,72,3.698642832,50.0,116880.0,1600,0.1,190
394,73,3.748131128,50.0,118481.0,1600,0.1,190
395,74,3.7985851999999998,50.0,120082.0,1600,0.1,190
396,75,3.848545186,50.0,121683.0,1600,0.1,190
397,76,3.898593234,50.0,123284.0,1600,0.1,190
398,77,3.9479519010000006,50.0,124885.0,1600,0.1,190
399,78,3.998277775,50.0,126486.0,1600,0.1,190
400,79,4.048161541,50.0,128087.0,1600,0.1,190
401,80,4.098447028,50.0,129688.0,1600,0.1,190
402,81,4.152363427,50.0,131289.0,1600,0.1,190
403,82,4.203286019,50.0,132890.0,1600,0.1,190
404,83,4.252962963,50.0,134491.0,1600,0.1,190
405,84,4.304751017,50.0,136092.0,1600,0.1,190
406,85,4.355294053,50.0,137693.0,1600,0.1,190
407,86,4.405977673,50.0,139294.0,1600,0.1,190
408,87,4.456196095,50.0,140895.0,1600,0.1,190
409,88,4.50691594,50.0,142496.0,1600,0.1,190
410,89,4.55812174,50.0,144097.0,1600,0.1,190
411,90,4.610432587,50.0,145698.0,1600,0.1,190
412,91,4.6659786620000006,50.0,147299.0,1600,0.1,190
413,92,4.716466306,50.0,148900.0,1600,0.1,190
414,93,4.767652699,50.0,150501.0,1600,0.1,190
415,94,4.818797238,50.0,152102.0,1600,0.1,190
416,95,4.870328627,50.0,153703.0,1600,0.1,190
417,96,4.921205249,50.0,155304.0,1600,0.1,190
418,97,4.971925251,50.0,156905.0,1600,0.1,190
419,98,5.021671715,50.0,158506.0,1600,0.1,190
420,99,5.07224902,50.0,160107.0,1600,0.1,190
421,100,5.121982742,50.0,161708.0,1600,0.1,190
422,101,5.177960545,50.0,163309.0,1600,0.1,190
423,102,5.229024473,50.0,164910.0,1600,0.1,190
424,103,5.279524400000001,50.0,166511.0,1600,0.1,190
425,104,5.332025767,50.0,168112.0,1600,0.1,190
426,105,5.382457082,50.0,169713.0,1600,0.1,190
427,106,5.433237802,50.0,171314.0,1600,0.1,190
428,107,5.484339941,50.0,172915.0,1600,0.1,190
429,108,5.534866449,50.0,174516.0,1600,0.1,190
430,109,5.585087887,50.0,176117.0,1600,0.1,190
431,110,5.6360133690000005,50.0,177718.0,1600,0.1,190
432,111,5.690890779,50.0,179319.0,1600,0.1,190
433,112,5.740744435,50.0,180920.0,1600,0.1,190
434,113,5.791640064,50.0,182521.0,1600,0.1,190
435,114,5.843348376,50.0,184122.0,1600,0.1,190
